BOOK_ID,Senti_S1,Senti_S2,Senti_S3,Senti_E1,Senti_E2,Senti_E3,S_count,Avg_S_len,Flesch,W_count,Noun_Cnt
pg35430,102.55438542938545,115.26147959183672,110.4481468823574,114.28358334172289,103.91050111504656,90.4510101010101,4191,15.87831066571224,76.86,66546,315
pg35441,120.75088183421516,103.0373740842491,111.8803495270162,113.4141629514764,113.1331254724112,113.85438724595352,765,29.17908496732026,66.61,22322,476
pg35442,113.85370536232604,115.5210901967231,117.01482938982939,115.23434343434343,118.65694776714513,100.71520146520147,4052,26.413129318854885,66.71,107026,1075
pg35443,119.30430839002267,111.56001984126985,104.30440002705627,111.05485232067511,111.34794372294373,119.22619047619048,6904,20.58734067207416,71.48,142135,475
pg35462,99.1007427592249,104.6434870244394,111.57027526345709,105.96044973544974,121.33730158730161,109.8598742527314,7825,13.819680511182108,73.31,108139,559
pg35484,107.1055509745986,104.28144781144782,106.13842124953237,111.11139484734991,104.45033255378083,108.55552048260381,4227,16.801987224982255,76.05,71022,372
pg35509,118.42875387702973,109.80380591630592,106.02198817442721,110.10068846815835,119.32828282828282,114.44909297052155,2053,17.32489040428641,75.44,35568,325
pg35517,97.5719773725093,111.47693295077015,110.17068035749355,97.01863143631437,101.63583287721218,112.34163059163058,2375,24.826947368421052,66.81,58964,437
pg35523,105.20201557701559,105.96712466277684,101.58834586466166,122.32095959595961,128.6296573796574,121.9372090173977,8415,12.969578134284017,83.29,109139,652
pg35527,108.12686507936509,110.41400832177533,104.03332377127559,109.93503137689184,105.76985953568231,99.4141501069212,11540,12.950433275563258,75.47,149448,474
pg35528,114.60700757575756,109.34764506895654,100.53091397849462,120.85251322751323,109.69883665716999,114.96322751322752,3181,34.08204966991512,53.92,108415,262
pg35533,118.35442843064794,113.73441734417344,110.19389204545456,113.91429172679173,115.58391140318851,102.53338001867414,3419,20.57355952032758,62.24,70341,311
pg35548,110.5133855981417,110.7268532029768,105.77714115949411,108.81486669530148,102.01555787762683,105.41162290461355,7318,16.912817709756766,70.97,123768,490
pg35599,117.62307176391684,113.3222028648858,115.55863617376775,114.39697802197801,122.8440065681445,118.91642616642616,6783,13.535456287778269,67.01,91811,728
pg35661,105.76371173469387,114.53587211399712,107.44027777777778,112.0353305785124,110.04539030223961,106.2373582212292,8806,12.69872813990461,78.99,111825,487
pg35664,114.90876152832674,113.46996753246752,113.56577681577681,122.87443399512365,117.99586814993792,111.40318270165209,3751,31.00293255131965,49.32,116292,992
pg35691,110.21677088343755,104.65145819093186,109.65265251723586,109.47597402597403,109.23080808080807,106.3557276057276,4573,15.092280778482397,75.24,69017,357
pg35740,110.46139768471228,103.93639422172032,113.45994832041345,107.33479532163743,106.75431260658534,103.74789974105043,3695,13.516914749661705,74.53,49945,286
pg35765,103.49132006882007,106.25357880755608,105.27351026498752,120.9499966827553,103.84927001103472,111.78469065656567,6812,17.126981796829124,72.5,116669,470
pg35769,112.79222222222222,102.60747354497354,101.33395625692137,105.45459054834055,112.79682365826945,108.1550925925926,1234,30.41491085899514,50.43,37532,163
pg35785,99.28139100758149,103.5695412311266,106.61322324628777,107.72413286302177,112.37698412698411,115.49922052154193,8994,12.791750055592617,87.35,115049,351
pg35787,111.49531408308005,118.9805427547363,111.46911976911977,107.43882275132275,102.10894660894661,99.1761038961039,3834,13.464788732394366,86.84,51624,410
pg35833,106.20421701018716,105.53215759201674,102.84511784511785,103.62381844123416,93.9884811570858,105.76136669357008,3629,13.023146872416644,78.79,47261,160
pg35902,114.25077160493827,113.22588777761192,110.88645833333332,107.26709401709402,110.79108309990664,104.30576441102757,6663,14.724598529191056,78.08,98110,454
pg35912,106.60997732426303,102.93560606060606,106.1072104978355,110.88922680694833,106.07790309106097,109.2687728937729,5786,16.03335637746284,66.88,92769,519
pg35913,114.20261476112539,112.12163006370324,109.28979967061363,109.80273514364423,109.2220634920635,118.53981264637001,8888,13.33539603960396,78.18,118525,916
pg36027,99.72979797979798,111.43850377616612,97.53025730138405,124.52932098765433,120.07671957671957,121.8344155844156,6964,18.04939689833429,69.75,125696,323
pg36029,98.17271765271765,109.75407020515715,98.53943001443002,126.59410173160175,127.44657050599675,108.8300955988456,5944,19.484690444145357,72.19,115817,951
pg36071,108.35713301849665,112.58151406538504,107.48648931713447,105.3229107848673,109.63825282904232,112.58941455370027,2830,34.628975265017665,48.3,98000,966
pg36087,106.83582988980716,112.33386743127002,111.04068550497121,113.28802553378824,102.66961085509472,117.38455744705745,2688,36.37425595238095,52.2,97774,1017
pg36159,116.10515179265177,96.93732678256488,113.47239132395381,104.80144387072099,115.56837364575459,115.40095238095238,13847,12.58286993572615,85.42,174235,605
pg36199,105.87621416725894,117.31214116852415,111.38038548752833,111.41475095785441,118.05348598769649,101.63186813186813,4608,13.976996527777779,70.81,64406,263
pg36232,113.98155714447849,115.88800834768578,109.25240609064137,121.21513680494263,127.0028409090909,112.50496770988573,3361,15.739363284736685,78.59,52900,171
pg36247,115.3067425406135,114.5997078801957,117.3311988936989,128.0075604064966,125.5000588179936,117.78664192949908,4921,14.24812030075188,75.84,70115,768
pg36353,114.52446543355634,105.0493085022788,108.59700305668048,110.4010989010989,113.86650812637656,114.32313311688311,3332,36.41056422569027,47.39,121320,938
pg36360,105.67158426368952,109.09706166849023,109.33169909073524,113.81826341647769,111.0758377425044,121.1307845900869,6151,17.219313932693872,68.84,105916,583
pg36364,126.84793083900227,119.25344234079174,123.08807342528274,117.44166519421621,113.37795388601839,115.44867091972355,2190,17.6,74.42,38544,223
pg36366,104.33989533673078,100.97537185037184,97.92421193829645,115.58083213083212,108.93686868686869,107.61235119047619,7451,14.664474567172192,74.53,109265,427
pg36374,95.16420649796939,118.17217938311688,117.68479347934795,114.17238713667285,116.2218571254716,99.65518278018278,7517,16.321271783956366,74.83,122687,261
pg36401,125.3498001998002,111.28129405715612,113.5735544217687,119.07112624217888,102.3495823119317,108.13551455319748,3689,14.42992680943345,75.24,53232,264
pg36403,111.88588588588588,111.31460933888118,106.76209932389709,122.91711253789906,116.22882434172756,111.83109591354273,5258,23.811905667554203,64.68,125203,798
pg36414,108.19926046176045,108.24971252705629,118.67508417508417,129.07680414823272,116.61737860533042,107.1542809042809,5954,17.356567013772253,64.24,103341,897
pg36439,117.07141394641395,112.22077922077922,104.28887364067776,119.52827817343945,110.53874007936508,105.7328869047619,2658,19.009781790820167,68.74,50528,330
pg36467,113.32069732069732,113.574044011544,108.59965827822971,101.93823529411765,98.18253968253968,100.95125962472902,4597,10.800087013269524,77.77,49648,345
pg36588,103.87495705352849,103.3316970727685,105.62870661084946,123.73547176146185,109.1582276850134,104.50026455026456,6588,15.15452337583485,73.51,99838,408
pg36593,111.65557262331455,110.0537643698021,118.73185697949849,99.6951219512195,97.48681552365764,109.70699307724625,6398,15.726477024070022,72.9,100618,545
pg36713,115.39739286930298,117.19831301739197,108.99472990777339,110.7412498848669,119.69993476842792,111.29528158295281,3925,19.38420382165605,71.18,76083,522
pg36723,106.82917429792428,104.34981325863679,105.87404401154402,122.35533453887884,108.75015520655056,107.71981451756733,11160,16.69614695340502,57.47,186329,507
pg36758,110.14495033390384,103.34753787878788,110.0023136123136,118.74171122994652,117.81584316067075,104.43967249346997,4653,17.590801633354825,66.81,81850,335
pg36875,111.75798804370234,99.92812791783379,115.22187451103115,110.60845153664303,112.56846433352456,103.26367781155015,4224,28.65530303030303,59.44,121040,402
pg37081,116.89613771645023,108.87022630834511,115.77568739277599,97.03790726817043,92.99732262382865,116.15122903916006,3047,19.59533967837217,71.68,59707,453
pg37107,117.50785142530427,113.97621685584649,102.49014874014874,105.71844538681272,109.21561771561773,104.93470418470419,7719,12.598911776136806,79.7,97251,532
pg37204,103.84970865983524,111.45550416098362,115.34821428571429,125.19001490312966,120.44727654210412,109.92095494111625,4114,17.916869227029654,74.32,73710,322
pg37208,121.0274165362661,111.0958485958486,111.74227799227798,100.17266067266067,104.38225957049487,103.93060064935065,5601,18.507052312087126,72.6,103658,326
pg37338,115.53066378066377,108.15930134680134,104.18777056277055,106.62934618291762,103.93471277399848,111.39707514707516,3767,16.30050438014335,69.15,61404,370
pg37355,107.88233525733526,108.79885444743935,115.59816378066378,117.6776792502599,110.02157738095238,104.51552139843278,2180,16.210091743119268,74.73,35338,184
pg37412,111.66666666666667,101.85022120736407,114.4337255975187,107.97482053811167,117.83630258630258,107.95567169957414,7025,15.56185053380783,76.96,109322,571
pg37430,105.63093885281386,101.32936507936508,102.22045068027211,102.05686645123264,108.12133237133237,103.68664536521679,5322,12.407741450582488,78.99,66034,1049
pg37451,103.64735910968787,107.86237434063521,114.56151742993848,99.23977743271222,110.58353753165073,102.67059694691274,353,20.430594900849858,74.22,7212,133
pg37467,124.50183866312898,114.31559343434343,116.58351370851369,118.22905159974127,103.79498106060605,113.5266369047619,1125,27.988444444444443,72.02,31487,177
pg37476,106.99598930481284,110.56597846597846,106.88316761363636,117.46131294865472,106.77279202279202,105.03261578604044,1994,25.209127382146438,64.98,50267,205
pg37479,110.51845019458655,104.18784236596737,115.15012506012505,97.69216133942162,107.05677123485341,108.5202471139971,3556,18.203037120359955,73.92,64730,519
pg37490,103.60452978807409,103.30445047217198,101.15518201910606,113.55057423550574,106.441676139952,99.38514297773557,5472,14.843201754385966,76.86,81222,243
pg37664,107.1268406961178,114.60246778415384,113.62871425626528,102.03648477722551,115.54097411504817,108.10776278737444,6229,15.072563814416439,76.96,93887,643
pg37710,106.06946448613115,119.35986267166041,107.90032478344168,116.28097488647948,120.82596916971917,117.217803960072,5445,13.152617079889808,79.09,71616,649
pg37781,107.96188186813187,107.31604696673189,96.89522778808492,103.5327493421611,110.71378968253968,108.34260629551326,5770,14.961871750433275,78.28,86330,541
pg37827,105.98764139086721,101.2524196670538,114.28320471798732,108.0540458937198,104.41026233441963,111.3466859066859,12210,13.63104013104013,74.93,166435,1176
pg37838,112.00123544644092,102.89213101713102,114.4971441813547,117.08497896233744,99.63579996392497,112.86605098605098,182,16.967032967032967,75.03,3088,79
pg37866,112.9887566137566,115.74977453102453,113.4941672362725,118.03416395358543,124.30029055029055,117.39821004159239,2892,16.46576763485477,73.1,47619,441
pg37913,107.02922077922076,110.95583384869099,100.71608187134503,105.79347693805525,107.1924603174603,106.62654475154476,4464,15.02374551971326,76.96,67066,177
pg37919,99.95650953984287,103.11034896246163,106.69266110645421,110.71024282231178,100.93105158730158,102.94424955631851,3572,16.932810750279955,74.63,60484,402
pg38006,119.70833333333333,125.41115520282187,121.9004329004329,125.90632808925493,115.15019379844962,106.93173363095238,2680,23.94776119402985,60.92,64180,213
pg38186,93.56695404866136,89.05668934240363,101.08658443296999,112.11305177419635,102.06016594516593,96.23009768009769,8947,15.985917067173354,77.57,143026,1091
pg38199,97.78310104529618,105.37106551729194,111.62306610407877,111.03071465571466,111.73977428607058,111.65322479452912,3573,15.661349006437167,81.97,55958,417
pg38212,106.67826917826918,106.28238402543957,102.79899691358025,114.86430463889481,109.57271406215068,112.92026784132048,3335,20.94032983508246,71.48,69836,412
pg3828,102.12179487179486,122.75615422936852,108.12876211090496,105.68141088302379,106.76214196762142,110.82481863646248,7536,13.349787685774947,78.08,100604,959
pg38291,105.242016120804,116.45456215595105,116.25479907298089,106.519578134284,100.61894194469951,115.53279472465519,1856,23.997306034482758,65.09,44539,281
pg38292,103.30108312036023,111.62485647566291,106.80254350736278,105.8757519010328,100.05886925216822,102.49164332399627,1866,23.928188638799572,64.78,44650,248
pg38325,106.44331065759638,97.76701746529332,106.9000061591525,104.02481556002682,109.456054233832,105.26803751803753,6034,14.317865429234338,77.57,86394,542
pg38368,123.09140011223346,110.02102582326462,111.89446875588177,112.93795093795094,113.31743194383644,110.3871204278813,7088,13.575620767494357,68.6,96224,1053
pg38474,103.18572052947053,110.05477017195766,113.30070664629488,106.13162878787878,108.53556731334508,106.42756287917578,4486,17.66116807846634,73.92,79228,383
pg38489,105.26417924893533,107.63725490196079,104.35888501742161,103.00191475191475,108.37101787101786,100.88362068965517,8215,11.252830188679246,75.61,92442,509
pg38623,111.21489898989898,115.95267489711934,110.97070707070706,105.01036605118237,113.03217120181405,101.05859010270774,3937,12.138176276352553,77.57,47788,300
pg38624,101.30322128851542,98.92632465000885,104.14925903021141,121.96067821067822,102.38976757369616,103.60140415140415,3734,12.924745581146224,85.73,48261,326
pg38625,112.28511530398322,107.27532467532468,100.0,109.60544217687074,109.91358024691358,100.0,162,11.512345679012345,87.65,1865,43
pg38679,104.97311449234526,98.83035714285714,94.65465465465466,99.44981962481963,103.46018862090291,112.71808011265843,5286,14.958569807037458,74.63,79071,440
pg38685,100.0,100.0,100.0,100.0,100.0,100.0,0,0,206.84,0,0
pg38689,103.90218728639782,105.17212121212121,115.04616360650843,109.53964245630911,113.03160837700312,100.9385521885522,8180,13.281295843520782,78.79,108641,552
pg38702,108.36070351005415,98.77472969864274,95.39680948136831,108.7868854173202,109.69209039548022,112.81627303779203,3343,12.530661082859707,77.57,41890,447
pg38715,108.1971684777807,110.01385809312639,107.27222222222221,114.774239241151,115.39644565960354,108.36255411255411,823,17.54191980558931,64.95,14437,61
pg38798,99.59470926800472,110.13841078600115,94.05730311355312,110.59033351168183,107.86225836225836,113.35418541854185,3183,16.860508953817153,69.86,53667,263
pg38888,105.89084073820916,114.9170634920635,103.24024912995502,118.20867810108315,107.57486979166666,115.15004522840344,5098,17.041977245978813,73.21,86880,402
pg39018,102.95187793427229,100.57312169312169,98.73015873015873,111.05258899676376,103.64312578674281,101.30535127523079,5492,14.193372177713037,76.56,77950,369
pg39066,101.26873670430372,100.17503871467287,98.38582621082621,110.76735537190083,110.35602981029811,108.50526882605533,5812,17.871472814865793,71.07,103869,391
pg39111,104.46993284493284,101.78863071332951,106.29815295815294,117.58115048793015,121.90039127539127,109.93358913813461,3481,13.90807239299052,75.84,48414,216
pg39192,107.22971237801747,108.81443402276736,99.66976099018352,117.72951453308596,108.5962962962963,109.72740615548835,2903,18.321391663796074,77.4,53187,279
pg39193,112.69902912621359,118.18058201058199,112.7515562602772,110.94635322483424,98.65775834143182,109.85008818342152,3276,16.275335775335776,79.23,53318,179
pg39207,111.96929112554113,101.55299118552131,115.17133387445888,115.5117243867244,111.90170940170941,114.88848208529059,1649,24.600970285021226,48.2,40567,225
pg39345,108.62247203626514,104.3425799346852,102.63753313753314,118.16093155581792,95.3188775510204,99.32089164065908,2769,15.249187432286023,75.34,42225,401
pg39349,107.29272615194945,110.0484496124031,105.5453869047619,115.84408676429953,105.57407407407406,95.2701388888889,6171,13.200615783503483,78.18,81461,276
pg39359,107.19434981684981,107.99095840867992,113.52873015873016,124.33559804393137,118.2769373483659,118.28430993609564,1464,27.172131147540984,56.66,39780,180
pg39377,108.04305555555555,117.80053449951409,116.23699560145342,115.57371200228343,116.5230113118044,94.98812353224118,4815,15.236552440290758,76.05,73364,379
pg39417,110.60484459360865,109.2279017857143,116.13126984126984,114.49652777777777,114.80668756530825,123.49635328439676,8816,13.381011796733212,76.45,117967,1378
pg39425,115.65149649201373,106.4196654040404,106.00279017857144,111.83333333333334,109.6466364323507,93.07760376878024,1118,24.24955277280859,48.2,27111,156
pg39556,98.44125443844544,117.33534233965268,108.94649122807019,111.13009845288326,113.93969979296065,111.8360963531418,6314,18.035635096610708,70.36,113877,608
pg39616,103.92517921146953,106.98441043083899,113.78564586754243,111.80560900005345,104.6965652192925,111.44053917863441,1780,21.336516853932583,70.36,37979,135
pg39660,107.10620403692693,109.11555904413046,108.06259512937595,107.65630138595255,99.34240743473698,95.88508235059959,5899,18.473809120189863,61.8,108977,784
pg39692,111.75179638955149,114.09308250048991,113.50988700564972,122.31594611528823,106.66835317460317,109.57435897435897,4656,15.518685567010309,75.44,72255,284
pg39693,103.65779505582138,101.57370543845954,101.97037037037038,119.44054124381994,107.21572871572872,106.16748551272362,4997,14.379427656593956,75.54,71854,315
pg39731,108.09322460485251,105.91075741890958,102.93778696051423,115.41212468923312,100.09920634920636,106.03734061930783,4300,12.773255813953488,79.19,54925,291
pg39768,114.8151786885553,112.00143162996423,115.79649644945698,111.35989010989012,114.2950728820294,108.0845312095312,5803,16.46389798380148,73.1,95540,730
pg39813,102.66942250189672,105.09683565379768,110.22169936252214,107.27241715399609,111.51413975551907,101.87312887915299,7475,15.531103678929766,74.63,116095,756
pg39905,109.10635843484681,105.58185404339251,100.23270975056688,110.06578947368422,108.3490832696715,115.97102784602784,3139,17.853137942019753,72.5,56041,268
pg39940,99.87847222222223,113.40526849037487,106.16400850611376,108.58615136876007,108.38354368636058,107.49768089053804,4596,14.53241949521323,71.99,66791,282
pg40111,101.25109890109891,119.07072368421052,109.87643532590342,111.21406926406927,109.57366878663176,104.01036605118237,1786,22.45800671892497,66.51,40110,352
pg40114,115.58477633477634,111.16640922209105,108.94926948051949,117.45997149480756,110.22007602935437,108.30307539682539,7990,17.988861076345433,70.16,143731,359
pg40180,115.13031989655367,105.17728656427288,104.80546006281301,120.26639344262296,112.61847195357832,116.91702279202278,1231,25.26969943135662,58.89,31107,128
pg40199,100.40776674306086,105.61336003354076,107.15298127798127,104.6119691119691,106.46430991095626,108.28909266409266,1655,26.890634441087613,50.13,44504,148
pg40278,120.57669619475175,106.35206718346252,96.25235849056604,123.06882473961682,120.37393465909089,121.10901813703538,6694,16.24708694353152,74.53,108758,1017
pg40324,106.58195627550467,105.6519020088099,114.03962800765126,108.20995670995673,109.04999087757707,116.27050264550265,2800,16.94392857142857,74.42,47443,274
pg40325,110.21852954144622,115.3503086419753,116.41102798168015,110.55564144849859,103.6683497983498,105.24147727272728,2748,15.40174672489083,76.86,42324,236
pg40347,107.3895955642531,107.2327616077616,104.8268070313525,109.49411352536353,117.15845299686762,109.00291005291005,4417,17.45143762734888,80.65,77083,221
pg40348,105.5203823953824,111.31613756613757,108.87932256235828,108.75434027777777,105.88864838864839,105.63026224982748,9530,11.30629590766002,90.8,107749,490
pg40418,107.36091994425327,109.62690087690088,110.87960607548236,119.19806438771955,104.27496693121694,95.59035909445745,2683,19.42638837122624,67.22,52121,374
pg40431,111.22752797516948,117.35825150459296,111.30966810966811,107.05621693121694,108.00119966652224,104.15336700336701,1601,28.041848844472206,54.09,44895,389
pg40432,109.42022582228768,107.142003754907,112.69664466446645,102.43102796674226,100.36670274170274,110.44647962100794,1760,24.932954545454546,57.23,43882,337
pg40433,95.17657602813853,99.72147817460318,97.48935346496323,111.82343234323433,102.65270562770563,116.95630127448308,1734,24.773356401384085,59.67,42957,250
pg40450,105.64046601546602,96.26273394930112,109.10697032436163,108.05733565159794,108.89358880556064,112.31639640961674,5070,16.388560157790927,81.77,83090,246
pg40451,108.1331798712751,103.91163490189463,100.09002057613168,111.3598673300166,99.2787827252113,104.43440428380188,6530,13.685758039816232,78.28,89368,502
pg40452,108.84497354497356,104.71812154090637,107.95849867724867,103.49454365079364,105.44556206320912,112.77688936271026,3313,11.581346211892544,81.22,38369,204
pg4045,109.82287157287156,106.66523505734031,110.71457839854067,106.08496732026143,108.6324802648332,110.3394660894661,2884,22.556865464632455,63.02,65054,569
pg4046,114.39355436230436,111.9992360580596,105.9144237405107,108.60486443381181,118.95706168831168,113.23769338959212,1040,21.49326923076923,65.96,22353,127
pg40484,101.51453308596166,112.22362278244631,104.40276970127718,97.9392446633826,101.98653198653199,112.95561434450323,2303,11.905775075987842,78.18,27419,102
pg40491,106.00582990397804,109.90195789059425,112.4253823953824,111.62090833143465,100.42207792207792,111.34800903119869,3265,15.736906584992344,69.75,51381,205
pg40493,102.6057497467072,112.47108639435372,104.91669552669553,113.47127409627409,106.44799351665549,105.08229166666668,6143,13.29773726192414,79.19,81688,548
pg40495,107.74007936507937,118.41180830039526,111.94096209912536,106.49125180375181,99.3137031408308,113.8780619243582,2606,17.165003837298542,72.7,44732,171
pg40545,104.96604483717886,104.9077380952381,107.36351611351611,115.82978959025469,101.59994272623139,113.37529016876844,3931,17.937420503688628,82.07,70512,286
pg40566,112.26523444626892,108.53410808767951,96.50271512113618,114.81278624756885,110.3710699023199,109.73263888888889,4067,12.857388738627982,79.6,52291,579
pg40611,111.96212121212122,112.37684205369392,111.54009228083301,111.98458077869842,108.326899229243,99.43179563492063,4983,11.777844671884408,82.44,58689,398
pg40651,113.0949005123317,109.2294129607766,113.50741417147667,124.61497673782158,126.42474628218432,115.37204891328602,2123,14.913801224682054,76.45,31662,635
pg40672,111.14258658008657,116.66165624498959,110.24794238683127,104.39333682190825,101.53742229992228,114.93120525644798,2314,13.8971477960242,76.29,32158,176
pg40673,103.00957887142097,110.45015371102326,116.39955774677998,107.40273053665912,106.7123811075424,107.70629471801347,4362,13.126547455295736,78.62,57258,360
pg40674,108.10628512901239,102.74368686868686,109.0074671445639,103.94777608012902,98.01333517903285,105.1423097974822,4635,12.656957928802589,72.94,58665,354
pg40702,110.59429186478367,105.75023912986876,109.25652399243948,104.82139490139491,119.09819581355725,115.89147807185782,7165,24.674389392882066,73.85,176792,631
pg40821,107.72394603502558,112.68610474492829,104.94573283858999,109.12051184110008,110.80240926443459,108.25869269619271,3569,16.103670495937237,75.74,57474,308
pg4084,105.20452771272444,117.60478212263928,118.39996392496393,125.7134461754027,117.19122023809523,118.83889919604205,6646,47.02001203731568,29.79,312495,1246
pg40926,110.23922056384743,112.93572984749456,112.64871357956466,112.77934102934104,109.51115154686583,102.50820105820107,1157,16.415730337078653,74.73,18993,144
pg40998,105.91828398025878,105.91874999999999,105.6099505840072,105.69587301587302,106.16372407548877,96.2984496124031,5158,15.046335789065528,58.66,77609,632
pg40999,105.49468172148583,98.78182785141549,100.55260047281325,102.72683397683397,103.41193528693529,107.25786827551534,3874,16.689468249870934,63.43,64655,900
pg41089,110.38394770212952,107.38085676037483,119.13714999108258,113.52759193668285,88.62576659451659,102.92880833925611,4646,17.038743004735256,69.35,79162,558
pg41122,107.61159504452186,98.93980508870214,105.65200880990355,114.97416652611459,99.9006734006734,98.61841073878111,5399,11.672161511390998,87.45,63018,263
pg41191,111.38414902998235,109.63642213642213,112.16657771452292,122.50769355361193,111.01117886178862,99.19064058304565,1770,16.43446327683616,77.27,29089,181
pg41212,113.26479076479077,94.25112612612612,101.30689612171093,112.6362929009988,118.90289449112979,130.87361864577053,1304,32.561349693251536,49.42,42460,699
pg41247,113.71242183742183,108.83321436246969,109.51468841236283,115.61843790012804,101.34614512471656,116.000052213868,6229,24.337614384331353,58.86,151599,1239
pg41284,117.95810335497836,114.08205619412514,119.58509700176367,111.72991415364297,104.20221509014613,102.78742575254202,1214,21.041186161449755,65.9,25544,261
pg41313,102.83835565476191,106.437656401264,102.59446505875079,99.8731030873888,94.69957701029129,116.58141762452108,2176,22.38235294117647,63.56,48704,163
pg41314,98.74846237551156,110.1067277471387,102.93358070500929,112.645115995116,114.46509009009009,112.57946353494299,2949,17.617836554764327,64.48,51955,290
pg41315,108.4165972915973,105.88998259236355,109.87496850592089,115.77350427350427,99.98858447488584,115.91864192274028,2596,17.94144838212635,67.93,46576,195
pg41329,108.94022219277322,112.05961718020541,98.38860990860991,113.4343820861678,100.83703531917818,102.77152165766029,2567,21.608102843786522,71.28,55468,129
pg41330,115.37236536073745,105.64301276065981,107.02598566308244,98.58956916099774,113.3457019171305,90.62973137973138,2787,18.002511661284537,73.0,50173,142
pg41331,105.71936256627268,108.9428948576676,98.41518518518518,103.46596798892718,99.45468073593074,98.07723577235772,3146,17.22663699936427,71.18,54195,167
pg41332,116.97270948229853,103.51757369614512,118.06890756302519,106.8860336817654,112.27446511821513,101.02341269841271,5048,25.630348652931854,58.55,129382,870
pg41339,122.43883026695525,109.49092046238785,113.11141304347825,102.60605566427483,109.29538481461559,112.87283752452294,2634,20.958238420653,66.51,55204,650
pg41340,112.95745149911815,113.8394579827164,107.29933982683984,110.74181547619048,115.65553919162166,105.6294714057872,2670,19.731460674157304,68.84,52683,449
pg41341,100.00194718267008,102.78883563018178,105.08236394557824,110.30088753281524,107.99492922807529,119.43373493975903,3165,18.4436018957346,70.06,58374,531
pg41374,100.32451030057412,100.001375013875,108.55265296644608,115.85542203645652,103.09663245618302,117.70007770007768,2932,21.540927694406548,67.42,63158,776
pg41375,110.24153757888698,114.10827350156619,111.3941947565543,98.3168549905838,95.06916721026309,106.44633972992182,2881,20.52481777160708,67.93,59132,718
pg41376,113.09697742733458,118.50440917107585,106.3876213876214,113.80001942501943,108.44504154848981,122.46717171717172,2835,20.225044091710757,67.32,57338,607
pg41459,109.11734457671957,115.64589526938924,103.73557955649792,103.40493633350776,100.84577114427861,110.00746965452848,4223,15.454416291735733,70.43,65264,479
pg41483,104.52781095022475,107.15572968697968,111.4989759344598,103.94793000426803,106.28768378768379,114.15955934612651,2858,19.56228131560532,68.74,55909,277
pg41490,98.05784231200899,98.12690836940837,104.62952237952237,110.82024711399711,106.961739241151,103.78639878639879,498,19.985943775100402,56.83,9953,175
pg41525,103.85038430956799,100.66084093211754,102.207276850134,102.20289024700789,102.66333333333333,108.55666297526763,3951,15.665148063781322,74.02,61893,247
pg41542,112.90618290923169,108.06565656565657,121.84264770723104,114.3888888888889,114.36866827330745,112.68833855270026,4671,18.393063583815028,66.61,85914,574
pg41564,116.25612588469731,116.77121933621935,122.37726015119632,118.80294354028531,116.05304502753482,108.75873907615481,2213,25.849073655671035,59.0,57204,183
pg41660,116.0958727575107,120.69273583559297,112.46033644717855,109.3646899186672,100.65738607270865,110.216569704805,1759,17.525298465036954,60.58,30827,359
pg41672,108.5113655758817,110.39813497005278,110.92539801468374,120.33126689922807,109.4999653124653,108.53415900829692,10249,16.376036686506,74.32,167838,700
pg41764,106.92294973544973,105.45051987486198,107.2801357257879,110.76131687242798,110.42519493177387,113.35087719298245,2151,24.91306369130637,60.11,53588,141
pg41790,112.86593329314849,114.78670634920634,118.23610122147356,103.60425240054869,102.52746212121212,101.52152641878669,3805,14.713009198423128,76.35,55983,250
pg41794,105.2979339884102,104.54178914364101,100.10797491039428,109.33715434225637,110.03324420677363,113.02433656410929,3251,23.627806828668103,61.03,76814,702
pg41817,113.36931499872675,109.88823693040561,118.18060119264939,124.69401154401154,103.49922839506173,106.17954911433172,8979,16.789731595946098,73.61,150755,739
pg41844,106.67252456538169,113.24055574055573,115.0545024560176,118.68997281787979,114.27388562731029,103.6107903947904,7818,13.097211563059606,76.35,102394,617
pg41859,103.94780219780219,112.83505738447599,103.82592592592592,102.022921108742,104.5575396825397,106.93746677299309,6128,16.487924281984334,73.81,101038,776
pg41863,113.96132208157523,116.46624472573839,108.35929584599798,113.59924948240166,115.86997689371108,100.89463776963777,2161,18.571957427117077,69.86,40134,316
pg41932,108.67170803879664,97.78806413996631,121.47281323877068,127.13516609392899,107.24325770015423,111.30885446548095,11728,14.420787858117325,81.77,169127,445
pg41963,107.73230290835924,108.8475197241431,114.71727192560526,122.44056140709682,103.501709643014,105.88155363155363,4290,13.867365967365968,78.18,59491,625
pg42010,99.92424242424242,97.89532227032227,102.01752548526741,111.91636667426141,100.03281068524971,115.57310744810745,3055,15.804255319148936,74.53,48282,565
pg42095,107.3258529465426,104.08855981416959,112.27048477048476,113.30419773128106,121.13476190476192,117.8525641025641,1467,28.394001363326517,48.81,41654,674
pg42115,105.16296897546897,109.4572192513369,108.63874716553288,100.97645799892992,115.75958110516935,109.17063492063492,6360,16.10754716981132,69.04,102444,378
pg42117,109.80770246014148,95.89169000933707,101.74351221970271,103.10661764705881,97.68501400560224,98.07714752567693,4899,17.573994692794447,66.61,86095,317
pg42145,102.79484126984127,113.10533260533259,124.15449134199135,110.73419064595535,105.9477083762798,114.3760091344361,2550,17.103921568627452,71.68,43615,249
pg42165,110.00657565756575,102.4458983305966,117.59107142857141,120.5798969072165,119.11483134920636,114.03667127625461,2873,16.935607379046292,73.81,48656,228
